SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA
-13.8	-514	1000	-3446	1	2222	1	0	0.011235955	0	0	0.011235955	0.011235955	0.02247191	0	0.011235955	0.02247191	0	0	0	0	0	0	0.011235955	0	0	0.011235955	0.02247191	0	0.011235955	0	0	0.02247191	0.011235955	0	0	0.011235955	0.011235955	0	0	0	0.011235955	0	0.011235955	0.02247191	0.02247191	0	0.011235955	0	0	0.011235955	0.011235955	0.011235955	0	0.011235955	0	0	0	0	0	0.02247191	0.011235955	0	0	0	0	0.02247191	0	0	0.011235955	0	0	0.02247191	0.011235955	0.011235955	0.011235955	0.011235955	0.011235955	0	0.011235955	0.011235955	0.011235955	0.011235955	0.02247191	0.02247191	0	0	0	0.011235955	0.033707865	0.011235955	0.033707865	0	0.011235955	0.011235955	0.02247191	0	0.011235955	0.011235955	0	0	0.011235955	0	0	0.033707865	0.011235955	0.02247191	0	0	0	0.011235955	0	0.011235955	0	0	0	0.011235955	0	0.011235955	0.011235955	0.011235955	0.02247191	0.011235955	0	0.011235955	0.011235955	0	0	0.011235955	0	0	0.011235955	0.011235955	0.011235955	0.011235955	0	0	0	0	0.011235955	0	0.011235955	0
-10.5	-621	1000	0	0	0	0	0.046511628	0.011627907	0.011627907	0	0.011627907	0	0.023255814	0.023255814	0	0.011627907	0	0.011627907	0	0	0	0	0	0	0	0.011627907	0.011627907	0.011627907	0	0	0	0.011627907	0	0.023255814	0.034883721	0	0.011627907	0	0.011627907	0.011627907	0	0.011627907	0	0.023255814	0	0.011627907	0.011627907	0.011627907	0.023255814	0	0.011627907	0	0	0.023255814	0	0.011627907	0.011627907	0	0	0.011627907	0.023255814	0	0	0	0.011627907	0.011627907	0.011627907	0	0	0.011627907	0.011627907	0	0.011627907	0.023255814	0	0.011627907	0	0.011627907	0.011627907	0.011627907	0	0	0	0	0	0.011627907	0.011627907	0	0	0	0.011627907	0	0	0	0	0.011627907	0.011627907	0	0.023255814	0	0.011627907	0.011627907	0	0.011627907	0	0	0	0.011627907	0	0	0.011627907	0.011627907	0	0.011627907	0.023255814	0	0	0.011627907	0	0.011627907	0	0.011627907	0	0.023255814	0	0	0.023255814	0.011627907	0.011627907	0	0.011627907	0.023255814	0.011627907	0	0	0	0.011627907	0.023255814	0	0	0	0.011627907
-17.3	0	1000	-79	1	0	1	0.02247191	0.02247191	0.033707865	0.02247191	0	0.011235955	0	0.011235955	0.02247191	0.033707865	0.011235955	0	0	0	0.011235955	0.011235955	0.011235955	0	0.011235955	0.011235955	0.011235955	0.02247191	0	0	0	0.011235955	0	0	0	0.011235955	0	0	0	0.02247191	0	0	0.033707865	0.02247191	0	0	0.02247191	0.011235955	0	0	0	0.011235955	0	0	0	0.011235955	0	0.011235955	0.011235955	0	0	0.011235955	0	0	0.033707865	0	0.011235955	0.011235955	0.011235955	0	0	0	0.02247191	0	0.011235955	0	0.02247191	0	0	0.011235955	0	0.011235955	0.02247191	0.011235955	0	0	0	0	0.011235955	0	0.02247191	0.011235955	0	0.011235955	0.011235955	0.011235955	0	0	0	0	0.011235955	0	0	0.011235955	0	0.011235955	0.011235955	0	0.011235955	0	0	0.02247191	0.011235955	0	0.011235955	0	0	0.011235955	0	0.02247191	0	0.011235955	0	0	0	0	0.011235955	0.033707865	0	0	0.02247191	0	0.033707865	0.011235955	0	0	0	0	0	0.011235955	0	0
-42.8	0	1000	0	0	0	0	0.036363636	0.018181818	0.012121212	0.006060606	0.006060606	0.012121212	0.024242424	0.006060606	0.006060606	0.012121212	0.006060606	0.018181818	0.006060606	0.006060606	0.012121212	0	0	0.006060606	0	0.006060606	0	0.006060606	0.018181818	0	0.006060606	0.006060606	0.006060606	0.018181818	0	0	0	0.006060606	0.006060606	0	0	0.006060606	0.006060606	0.012121212	0	0	0.006060606	0.012121212	0	0.012121212	0	0.006060606	0.006060606	0	0.012121212	0.006060606	0	0.03030303	0.012121212	0	0.018181818	0	0	0.012121212	0.012121212	0	0.006060606	0	0.006060606	0.006060606	0.006060606	0.006060606	0.012121212	0.012121212	0.012121212	0	0.006060606	0	0.006060606	0	0	0	0.024242424	0.018181818	0	0	0	0.024242424	0.018181818	0	0	0.03030303	0.006060606	0.006060606	0.024242424	0.006060606	0.018181818	0	0	0	0	0	0.006060606	0.012121212	0.006060606	0.018181818	0.018181818	0.012121212	0.006060606	0.006060606	0	0	0.018181818	0	0.012121212	0.006060606	0.03030303	0	0.03030303	0	0	0.012121212	0	0.012121212	0.006060606	0.006060606	0	0	0	0.018181818	0	0.018181818	0.006060606	0	0	0	0.012121212	0	0.006060606	0.006060606	0.006060606	0.012121212
-31.3	0	1000	0	1	0	1	0.006896552	0.013793103	0.020689655	0	0.006896552	0.006896552	0	0.013793103	0.006896552	0.013793103	0.013793104	0	0	0	0	0	0.006896552	0.006896552	0.013793103	0.006896552	0.006896552	0.006896552	0.020689655	0.006896552	0.006896552	0	0	0.006896552	0	0.006896552	0.013793104	0.006896552	0	0.006896552	0.013793104	0.013793104	0.020689655	0.013793104	0	0.006896552	0.006896552	0.006896552	0.006896552	0	0	0	0.006896552	0	0.006896552	0.04137931	0.006896552	0.013793104	0.013793104	0.006896552	0	0	0	0	0.020689655	0.006896552	0.006896552	0.013793104	0.027586207	0.006896552	0.020689655	0.020689655	0.006896552	0	0.013793104	0.006896552	0	0.006896552	0.013793104	0.006896552	0	0.006896552	0.006896552	0.020689655	0	0	0.006896552	0.006896552	0	0.013793104	0.013793104	0.006896552	0.006896552	0	0.006896552	0.006896552	0.006896552	0	0	0	0.006896552	0	0.013793104	0.020689655	0	0.006896552	0.006896552	0.006896552	0.006896552	0	0	0.013793104	0.020689655	0.020689655	0.020689655	0.006896552	0.006896552	0.006896552	0.020689655	0	0	0	0.006896552	0	0	0.006896552	0.006896552	0.006896552	0.006896552	0.006896552	0.027586207	0	0.006896552	0.006896552	0	0	0.006896552	0	0	0.006896552	0.013793103	0
-50.9	0	1000	-75	0	0	1	0.036734694	0.01632653	0.004081633	0.020408164	0.020408164	0.004081633	0.016326531	0.008163266	0.020408163	0.012244898	0.008163266	0.004081633	0.020408163	0.028571429	0	0.004081633	0.028571429	0.008163265	0	0.004081633	0.016326531	0	0	0	0.008163266	0.012244898	0.004081633	0	0.012244898	0.008163266	0.004081633	0.01632653	0.012244898	0	0.008163265	0.004081633	0.004081633	0.008163265	0.004081633	0.012244898	0	0.004081633	0.004081633	0.008163266	0.008163266	0.012244898	0.004081633	0.004081633	0.012244898	0.040816327	0.004081633	0.01632653	0.008163266	0.008163265	0.012244898	0.020408163	0.008163265	0.008163265	0.028571429	0.008163265	0.008163266	0.012244898	0.008163265	0.004081633	0.012244898	0.004081633	0.004081633	0.004081633	0.012244898	0.008163265	0.004081633	0.012244898	0.004081633	0	0	0	0	0	0	0.004081633	0	0	0	0	0.004081633	0	0	0	0.004081633	0	0.004081633	0.020408164	0	0	0.004081633	0.008163266	0.01632653	0.004081633	0.024489796	0.008163266	0.008163265	0.004081633	0.004081633	0	0	0.004081633	0.020408164	0.004081633	0.004081633	0	0.004081633	0.004081633	0	0	0.004081633	0.012244898	0	0.008163266	0	0	0.004081633	0.008163266	0	0.004081633	0.008163266	0.01632653	0.004081633	0.004081633	0.004081633	0	0.016326531	0.012244898	0.004081633	0	0	0.012244898
-54.3	-996	1000	0	0	0	0	0.018181818	0.018181818	0.006060606	0.006060606	0.012121212	0	0.012121212	0.012121212	0	0.006060606	0.006060606	0.006060606	0.012121212	0.018181818	0	0	0.006060606	0	0.012121212	0	0	0	0.006060606	0.006060606	0.006060606	0.012121212	0.012121212	0	0	0	0.012121212	0.006060606	0	0	0	0.012121212	0.012121212	0.006060606	0	0.006060606	0	0.012121212	0	0.006060606	0	0	0	0.006060606	0.006060606	0	0.006060606	0.03030303	0.012121212	0.012121212	0	0	0.018181818	0.006060606	0.024242424	0.012121212	0	0	0	0.006060606	0.006060606	0.012121212	0.006060606	0.006060606	0.018181818	0	0.006060606	0.006060606	0.006060606	0	0.012121212	0.024242424	0.012121212	0.018181818	0.012121212	0	0.012121212	0.006060606	0.024242424	0.006060606	0.018181818	0.024242424	0.024242424	0.012121212	0.024242424	0	0.012121212	0	0	0	0.006060606	0.006060606	0	0.018181818	0	0.012121212	0	0.006060606	0.006060606	0.006060606	0	0.006060606	0	0	0.024242424	0	0.012121212	0.024242424	0.048484848	0.012121212	0.006060606	0.018181818	0	0.024242424	0	0.006060606	0.006060606	0.006060606	0	0.006060606	0	0	0.006060606	0	0	0	0.006060606	0.006060606	0	0.006060606	0	0
-14.7	-331	1000	0	0	0	0	0	0.03773585	0	0	0	0.037735849	0.018867925	0	0	0	0	0	0.018867925	0	0	0	0.03773585	0.018867925	0	0.018867925	0.018867925	0	0.037735849	0.018867925	0	0.018867925	0	0	0	0	0	0	0	0	0	0	0.018867925	0	0	0	0	0	0	0	0	0	0	0	0.018867925	0	0	0	0	0	0	0	0.018867925	0	0.03773585	0.018867925	0	0.03773585	0.037735849	0.018867925	0	0	0.018867925	0.018867925	0	0	0	0.056603774	0.018867925	0	0	0	0.018867925	0.018867925	0.018867925	0	0	0.018867925	0	0	0.018867925	0.018867925	0	0.018867925	0.018867925	0	0	0	0	0	0	0.018867925	0	0	0	0	0	0.018867925	0.037735849	0	0	0.018867925	0	0	0.018867925	0	0.018867925	0	0	0	0	0	0.037735849	0	0	0	0	0	0	0	0.018867925	0	0	0	0	0	0	0.037735849	0	0.018867925	0	0
-12.8	-961	1000	0	1	0	1	0.013888889	0	0	0.027777778	0.013888889	0	0.013888889	0	0	0.013888889	0	0	0	0.013888889	0.041666667	0	0.013888889	0	0	0.027777778	0	0	0	0	0.013888889	0.013888889	0.013888889	0	0.027777778	0	0	0	0	0	0	0	0	0.013888889	0.013888889	0	0	0	0	0.013888889	0.013888889	0	0.013888889	0.013888889	0.013888889	0.013888889	0.027777778	0	0.027777778	0	0	0.013888889	0.013888889	0	0.013888889	0.013888889	0.013888889	0	0	0.013888889	0	0.013888889	0	0.013888889	0.013888889	0	0	0.013888889	0	0	0	0	0	0.013888889	0.013888889	0	0	0	0.013888889	0.013888889	0.027777778	0.013888889	0	0.027777778	0.027777778	0	0.013888889	0.013888889	0	0	0	0	0	0.013888889	0	0	0	0.013888889	0	0	0	0.013888889	0.013888889	0	0.027777778	0	0	0	0.013888889	0.013888889	0	0.013888889	0	0.013888889	0	0	0	0.013888889	0	0.013888889	0.013888889	0	0.013888889	0.027777778	0	0.013888889	0	0.013888889	0	0.013888889	0	0
-9.5	-726	1000	0	0	0	0	0	0	0.019607843	0.019607843	0.019607843	0	0.039215686	0	0	0	0.019607843	0	0	0	0.039215686	0	0.019607843	0	0	0	0.019607843	0.019607843	0.019607843	0.019607843	0	0	0	0.039215686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039215686	0	0	0.019607843	0	0.039215686	0	0.039215686	0.039215686	0	0.019607843	0	0.039215686	0.039215686	0	0	0	0.019607843	0	0	0	0.019607843	0.019607843	0	0	0	0	0.019607843	0.019607843	0	0.019607843	0	0	0	0	0	0.019607843	0	0	0	0	0	0	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0.019607843	0	0	0.019607843	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058823529	0.019607843	0	0.019607843	0.019607843	0.019607843	0	0	0	0	0.039215686	0	0.019607843	0.019607843	0.019607843	0
-18.6	-1000	1000	0	0	0	0	0	0.023809524	0.011904762	0	0.023809524	0	0.011904762	0.011904762	0	0.023809524	0	0	0	0.011904762	0	0	0	0.011904762	0.011904762	0	0.023809524	0	0.011904762	0.023809524	0	0.023809524	0.011904762	0	0	0	0.011904762	0.011904762	0	0	0	0.011904762	0	0.011904762	0.011904762	0	0	0	0	0	0	0.011904762	0	0	0	0.023809524	0	0.023809524	0	0.011904762	0.023809524	0.011904762	0	0	0.011904762	0	0	0	0.035714286	0	0	0.023809524	0.023809524	0	0.011904762	0.011904762	0	0.011904762	0	0	0	0.011904762	0.011904762	0.011904762	0	0	0	0	0.011904762	0	0.023809524	0.023809524	0.023809524	0	0.011904762	0.011904762	0.011904762	0	0.011904762	0	0	0	0.035714286	0.011904762	0.011904762	0	0.011904762	0.011904762	0	0.011904762	0	0	0.011904762	0	0	0.011904762	0.011904762	0.011904762	0.023809524	0.023809524	0	0	0	0	0	0	0.011904762	0.011904762	0	0.011904762	0	0.011904762	0.011904762	0	0.011904762	0	0.011904762	0	0	0.011904762	0	0.011904762
-18.94	-328	629	0	0	326	1	0.041176471	0.023529412	0.023529412	0	0.011764706	0.005882353	0.023529412	0.005882353	0.023529412	0.005882353	0.005882353	0.011764706	0	0.023529412	0.005882353	0	0.023529412	0.005882353	0	0.005882353	0.023529412	0.005882353	0	0.005882353	0.011764706	0.011764706	0.011764706	0.005882353	0	0	0.011764706	0.017647059	0.005882353	0	0.023529412	0.005882353	0	0.005882353	0	0.005882353	0.005882353	0	0.005882353	0	0.011764706	0.005882353	0.005882353	0.005882353	0	0	0.011764706	0.005882353	0	0.005882353	0.005882353	0.005882353	0.011764706	0.011764706	0.023529412	0.011764706	0	0.005882353	0.011764706	0.011764706	0.011764706	0.005882353	0	0.005882353	0.005882353	0	0.005882353	0.011764706	0.005882353	0	0.011764706	0.017647059	0	0.011764706	0	0.011764706	0	0.005882353	0.005882353	0	0.011764706	0	0.005882353	0	0.005882353	0.005882353	0.005882353	0.005882353	0.005882353	0	0	0	0.011764706	0.011764706	0.005882353	0.017647059	0.017647059	0	0.011764706	0	0.005882353	0	0.011764706	0	0.017647059	0.017647059	0	0	0.005882353	0	0	0.011764706	0	0	0.005882353	0.011764706	0.011764706	0.005882353	0.005882353	0.005882353	0.005882353	0.011764706	0.005882353	0.005882353	0.005882353	0	0	0.005882353	0	0.011764706	0.017647059	0.005882353
-34.8	-493	1000	0	1	0	1	0	0.007092199	0.014184397	0.014184398	0.007092199	0.007092199	0	0.014184398	0.007092199	0.007092199	0	0.014184398	0.007092199	0.007092199	0	0.014184397	0	0	0.014184398	0	0	0.007092199	0	0.007092199	0	0.007092199	0.007092199	0	0.007092199	0	0	0	0	0.007092199	0.014184397	0.007092199	0.021276596	0.042553191	0	0	0.007092199	0.014184397	0	0.007092199	0	0.014184397	0	0.014184398	0	0.007092199	0.007092199	0.007092199	0	0	0.007092199	0.021276596	0.007092199	0	0.021276596	0.007092199	0.007092199	0	0	0.007092199	0.007092199	0.04964539	0.007092199	0	0.007092199	0	0.007092199	0	0.028368794	0.007092199	0.007092199	0.014184398	0	0.007092199	0.007092199	0.007092199	0.014184397	0	0	0.014184398	0.014184397	0.021276596	0	0.007092199	0.007092199	0	0.007092199	0.021276596	0	0	0	0	0.014184398	0.007092199	0.007092199	0	0	0.007092199	0	0	0.007092199	0	0.021276596	0	0.028368795	0.007092199	0.007092199	0.028368795	0.021276596	0.021276596	0.021276596	0.014184397	0.007092199	0.007092199	0	0	0.007092199	0.014184397	0	0.007092199	0	0.007092199	0.014184398	0.007092199	0	0	0	0.028368794	0	0	0.007092199	0
-10.3	-195	1000	0	0	139	1	0.038461538	0.019230769	0.019230769	0	0.019230769	0.019230769	0.019230769	0	0	0.019230769	0	0	0	0.019230769	0	0	0	0	0.019230769	0.019230769	0	0.019230769	0.019230769	0	0	0	0.019230769	0	0	0	0	0	0	0	0.019230769	0.019230769	0	0	0	0	0	0.019230769	0	0	0	0.038461538	0.019230769	0	0	0	0	0.019230769	0	0.038461538	0.019230769	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0.019230769	0.019230769	0.019230769	0.019230769	0.019230769	0	0.019230769	0.038461538	0	0	0	0	0	0	0	0.019230769	0	0	0	0.038461538	0.019230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019230769	0.019230769	0	0	0	0	0	0	0	0	0.019230769	0.019230769	0.038461538	0.019230769	0	0.019230769	0	0	0	0.019230769	0.019230769	0	0	0	0	0.019230769	0	0	0	0.019230769	0	0	0	0	0	0
-59.12	0	1000	0	1	0	0	0.016853933	0.005617978	0.019662921	0.02247191	0	0.005617978	0.008426967	0.002808989	0.005617978	0.008426967	0.008426967	0.008426966	0.005617978	0.019662922	0.002808989	0.008426966	0	0.002808989	0.005617978	0	0	0.008426967	0.008426967	0.005617978	0.005617978	0.011235956	0.008426966	0	0.011235955	0.002808989	0.011235955	0.008426966	0.005617978	0.005617978	0.002808989	0	0.005617978	0.011235956	0.011235955	0.005617978	0.005617978	0.008426967	0.014044944	0.008426967	0.008426967	0.008426967	0	0.005617978	0.002808989	0.008426967	0.011235955	0.014044944	0.005617978	0.008426966	0.005617978	0.002808989	0.011235956	0.008426966	0.005617978	0.005617978	0.002808989	0	0.005617978	0.002808989	0.002808989	0.011235955	0.014044944	0	0.005617978	0.005617978	0.002808989	0.002808989	0.005617978	0.008426967	0.011235956	0.016853933	0.011235955	0.008426966	0.008426966	0	0.002808989	0.005617978	0.008426967	0.005617978	0.008426967	0.011235956	0.011235955	0.008426967	0.011235956	0.005617978	0.008426966	0.008426967	0.005617978	0.002808989	0.008426967	0.005617978	0.019662921	0.008426966	0.005617978	0.002808989	0.02247191	0.002808989	0.008426966	0	0.008426967	0.011235955	0.008426967	0.002808989	0.011235955	0.005617978	0.002808989	0.016853932	0.011235955	0.011235955	0.008426967	0.011235956	0.002808989	0.014044944	0.002808989	0.008426967	0.011235956	0.014044944	0.005617978	0.008426967	0.005617978	0.002808989	0.019662921	0	0.005617978	0.002808989	0.008426967	0.005617978	0.002808989	0.014044944	0.005617978	0
-56.4	-1000	200	0	0	0	0	0.022222222	0.015873016	0.009523809	0.006349206	0.006349206	0.012698413	0.012698413	0.003174603	0	0.012698412	0.006349206	0.006349206	0.009523809	0.006349206	0.006349206	0	0.009523809	0	0.009523809	0.006349206	0.015873016	0.006349206	0.012698412	0.003174603	0.012698413	0.015873016	0.00952381	0	0	0.003174603	0	0.006349206	0.003174603	0	0.006349206	0.015873016	0.00952381	0.022222223	0	0.006349206	0.012698413	0.006349206	0	0.003174603	0.003174603	0.015873016	0.009523809	0.003174603	0	0.009523809	0.009523809	0.006349206	0.003174603	0.009523809	0.006349206	0.006349206	0.006349206	0.003174603	0.009523809	0.009523809	0.003174603	0.006349206	0.009523809	0.006349206	0.015873016	0.031746032	0.012698413	0	0.006349206	0.006349206	0	0.006349206	0.028571428	0.003174603	0.009523809	0.003174603	0.015873016	0.006349206	0.006349206	0.003174603	0.006349206	0.006349206	0.015873016	0.006349206	0.009523809	0.009523809	0.003174603	0.009523809	0.01904762	0.006349206	0.015873016	0	0.003174603	0	0	0.003174603	0.015873016	0.006349206	0.006349206	0.006349206	0.012698413	0.003174603	0.012698412	0.003174603	0	0	0.012698413	0.003174603	0.015873016	0.00952381	0.009523809	0.006349206	0.006349206	0.00952381	0.003174603	0.006349206	0.006349206	0.015873016	0.006349206	0	0.012698413	0.006349206	0	0.009523809	0.009523809	0.006349206	0.009523809	0	0	0.003174603	0	0.012698413	0	0.00952381	0	0.003174603
-35	0	892	0	0	0	0	0.016759777	0.016759777	0.016759777	0	0.011173184	0.005586592	0.022346369	0.005586592	0.005586592	0	0.011173184	0	0	0	0.005586592	0	0.005586592	0	0.011173184	0.005586592	0.011173184	0.005586592	0.022346369	0	0.011173184	0.027932961	0.011173184	0	0	0.016759776	0.011173184	0.005586592	0.016759777	0.005586592	0	0.011173184	0	0.011173184	0.005586592	0.005586592	0.005586592	0.005586592	0.005586592	0.011173184	0.005586592	0	0.005586592	0	0	0.005586592	0.011173184	0.005586592	0	0	0.011173184	0	0	0.005586592	0.033519553	0.005586592	0	0	0.022346369	0.011173184	0.005586592	0.027932961	0	0	0.011173184	0	0.005586592	0.005586592	0.011173184	0.005586592	0.005586592	0.011173184	0.011173184	0.016759776	0.005586592	0.005586592	0	0	0.011173184	0.011173184	0.022346369	0.016759776	0.011173184	0.005586592	0.011173184	0.005586592	0.011173184	0.005586592	0.005586592	0	0.005586592	0.011173184	0.016759777	0.005586592	0	0	0	0.016759776	0.011173184	0	0.011173184	0.005586592	0.005586592	0	0.027932961	0.033519553	0.016759776	0.005586592	0.005586592	0.011173184	0	0	0	0.022346369	0	0.011173184	0.011173184	0	0.005586592	0.005586592	0.005586592	0.005586592	0	0	0.005586592	0	0.005586592	0	0	0.011173184	0.005586592	0
-14.1	-273	156	0	1	0	1	0.036144578	0	0.012048193	0	0	0.012048193	0.012048193	0.012048193	0	0	0	0.012048193	0	0.012048193	0	0	0	0	0	0	0.024096386	0	0	0.012048193	0	0.012048193	0.012048193	0	0	0	0.012048193	0.024096386	0	0	0.012048193	0	0.012048193	0.012048193	0	0	0	0	0	0	0.012048193	0	0.012048193	0	0	0	0.036144579	0.024096386	0	0	0.024096386	0.012048193	0	0	0	0.024096386	0	0	0	0	0.012048193	0.012048193	0.012048193	0	0.024096386	0	0.012048193	0.012048193	0.024096386	0.036144579	0.048192771	0.012048193	0.024096386	0	0	0	0	0.012048193	0.024096386	0	0.012048193	0	0.012048193	0.012048193	0.012048193	0	0.012048193	0.012048193	0	0	0.012048193	0	0	0.024096386	0	0	0.024096386	0.012048193	0	0.012048193	0.012048193	0	0.012048193	0.012048193	0	0	0.012048193	0.024096386	0.012048193	0.012048193	0.012048193	0	0	0.012048193	0.012048193	0.024096386	0.012048193	0	0	0	0	0	0	0	0	0	0.012048193	0	0.012048193	0	0	0
-43.3	-1000	1000	0	1	0	1	0	0.007575758	0	0	0	0.015151516	0.007575758	0.007575758	0	0.007575758	0.007575758	0.015151515	0	0	0	0	0.007575758	0	0	0	0.022727273	0.007575758	0.007575758	0.007575758	0	0	0.007575758	0.007575758	0	0.015151515	0.015151516	0	0.007575758	0	0	0.015151516	0.007575758	0	0.007575758	0.015151515	0	0	0	0.015151515	0.022727273	0	0	0	0	0.007575758	0.022727273	0.022727273	0.007575758	0	0.015151515	0	0	0	0.007575758	0.022727273	0.015151515	0	0.015151516	0.007575758	0	0.022727273	0	0	0.022727273	0	0	0.022727273	0.022727273	0.007575758	0	0.022727273	0.015151515	0	0.015151515	0	0.015151515	0.007575758	0.007575758	0.022727273	0.007575758	0.037878788	0	0.007575758	0.015151516	0	0.007575758	0	0	0	0.015151516	0.015151516	0	0.015151515	0.007575758	0.007575758	0	0	0.007575758	0.007575758	0.015151516	0.007575758	0	0.015151515	0.007575758	0.007575758	0.022727273	0.015151515	0.045454545	0	0	0	0	0.007575758	0	0.007575758	0.007575758	0.007575758	0	0.022727273	0.015151516	0	0	0	0	0	0.03030303	0.007575758	0	0	0	0
-23.9	-672	793	0	1	0	1	0	0	0	0	0	0	0.023255814	0.023255814	0	0	0.011627907	0	0	0	0	0	0.011627907	0	0	0	0.011627907	0	0.034883721	0	0.011627907	0.011627907	0.011627907	0	0	0.011627907	0.023255814	0	0	0	0.011627907	0.023255814	0.034883721	0.011627907	0	0	0.023255814	0	0	0	0.011627907	0.011627907	0	0.011627907	0	0	0.011627907	0	0.011627907	0.011627907	0	0	0	0	0	0.023255814	0.011627907	0	0.034883721	0	0.011627907	0.058139535	0.011627907	0	0.023255814	0	0	0.011627907	0.058139535	0	0	0	0.011627907	0	0.011627907	0	0	0.011627907	0.011627907	0	0.011627907	0	0	0	0.011627907	0	0.011627907	0	0	0	0.011627907	0	0.011627907	0.034883721	0	0	0	0.011627907	0.011627907	0.011627907	0	0	0	0	0.023255814	0.023255814	0.034883721	0	0	0.011627907	0.011627907	0	0	0.011627907	0.011627907	0	0	0	0	0.023255814	0.011627907	0.011627907	0	0	0	0.011627907	0	0.011627907	0	0	0.023255814	0
1.2	-717	954	0	1	0	1	0	0	0	0	0.01369863	0	0	0.01369863	0.01369863	0	0	0.01369863	0.01369863	0	0	0	0.02739726	0.01369863	0	0.01369863	0.01369863	0	0.02739726	0	0	0	0.01369863	0	0.01369863	0.01369863	0	0	0.02739726	0	0	0	0	0	0.01369863	0	0.01369863	0	0	0.01369863	0.01369863	0	0	0.01369863	0	0.01369863	0.01369863	0.01369863	0.02739726	0.02739726	0	0	0	0.01369863	0	0.02739726	0	0.01369863	0.02739726	0	0.01369863	0.01369863	0.01369863	0	0.04109589	0.01369863	0	0.02739726	0.02739726	0.01369863	0	0	0.01369863	0.01369863	0	0	0	0	0.01369863	0.01369863	0.01369863	0	0	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0	0	0.01369863	0.01369863	0.01369863	0	0	0.01369863	0.01369863	0	0.01369863	0	0	0	0.01369863	0.01369863	0.01369863	0	0	0	0	0	0.01369863	0.01369863	0	0	0.01369863	0	0	0	0	0	0.01369863	0	0	0.01369863	0.01369863	0.01369863	0.01369863	0.01369863	0
